,min,max,median,skew,kurt,sd,var,dfa,corr,hurst,entropy,asoc,adf,ac,be,cam,cbm,flm,flmn,llm,llmn,lsam,lsbm,mlfp,mac,ma,mc,msdc,prdad,prvav,rvntsl,srdp,srv,vltsd,ac_150,ac_200,ac_250,ac_300,lyapr
2130,-3.0,97.0,72.0,-0.6854068494777278,-1.0094705858648365,29.901348968119407,894.0906701132556,1.5087348811111454,0.834559966694498,1.0099876559272005,0.0732121949962933,955.0,-1.5553824217727052,0.9431965627979046,4.267263916912032,590.0,366.0,0.9769874476987448,0.03347280334728033,0.9801255230125523,0.03451882845188281,587.0,359.0,87.21974115471177,1.0,5.049107099152909,0.09738219895287958,0.0010482180293501049,0.8712871287128713,0.9864016736401674,0.10564853556485355,54604.0,4333,True,0.9280409701981841,0.8908838019978685,0.8578350771324704,0.8204226056924794,0.02476781480254299
2131,-18.0,84.0,21.0,0.44480699563406784,-1.1363994184646244,27.65538937847336,764.8205616749772,1.5819171602916955,0.8257916573118635,1.0116924494679926,0.06623093349337704,1545.0,0.34462570847340246,0.8508875697581879,4.330555062160659,703.0,843.0,0.999353169469599,0.30983182406209575,1.0,0.3104786545924968,369.0,749.0,-27.158080108620737,1.0,5.311934963560522,0.05372168284789644,0.0006476683937823834,0.9805825242718447,0.9987063389391979,0.0666235446313066,39767.0,3333,True,0.7145379072672471,0.5538932775260036,0.436691454157411,0.39807329165786903,0.02620100975036617
2132,-13.0,266.0,155.0,-0.37029444840391107,-1.2204996049915922,92.7116455272055,8595.449216362205,1.5510086374734906,0.5429059933225665,1.0079653075833854,0.012739803752473237,3324.0,-1.0566591204996132,0.9850333029976553,4.0545110190223586,2001.0,1324.0,0.7726315789473684,0.06436090225563909,0.7729323308270677,0.06466165413533831,1297.0,1210.0,281.6283709848124,1.0,6.360195323465839,0.07220216606498195,-0.0003009328919650918,0.7571428571428571,0.9795488721804512,0.08421052631578947,472433.0,27404,True,0.9759412624733604,0.9642080202341502,0.9536243445326922,0.9396186425902319,0.007118925295377926
2133,-14.0,249.0,95.0,0.1452831759415825,-1.6244798000291425,90.7442906016565,8234.526276797886,1.55918996652126,0.7295348373553587,1.0205613605231756,0.018669598100825333,1743.0,0.16708166538647723,0.9869588749567825,4.166119511411404,839.0,905.0,0.9793577981651376,0.14392201834862386,0.9833715596330275,0.14449541284403666,839.0,905.0,-266.43036434215685,1.0,5.827964859269392,0.1359724612736661,-0.000574052812858783,0.7878787878787878,0.9678899082568807,0.15137614678899083,185314.0,24684,True,0.9764269185060125,0.9624173376073277,0.9480963640609213,0.9326894269387888,0.004436445236206072
2134,-86.0,30.0,-19.0,-0.36566435266394676,0.15444780266776748,21.48283321442716,461.5121229188948,1.5357747451322845,0.9228800960959137,1.0124513996568032,0.09646819302461782,1686.0,0.1906846612000916,0.7691472270030509,4.139608078199604,961.0,726.0,0.24007113218731477,0.99407231772377,0.2406639004149378,0.995850622406639,648.0,537.0,120.76332371345413,1.0,5.165961977375467,-0.04744958481613286,0.0,0.905982905982906,0.993479549496147,0.06935388263189093,-37083.0,-2649,True,0.6916063203799421,0.5757986351575686,0.43619795909904147,0.3607768769690656,0.02596832116444898
2135,-30.0,50.0,0.0,0.2626989721951865,-1.0031852850690899,20.017946092825614,400.71816577527227,1.6541764655124398,0.7905764210667344,0.9834215148847353,0.0892976170575092,1152.0,0.38042525244870623,0.851666840428186,4.160917977007638,533.0,620.0,0.9982653946227233,0.11535125758889853,0.9991326973113617,0.11621856027753685,501.0,373.0,-8.241421656344958,1.0,5.153825558181045,0.041666666666666664,-0.0008688097306689834,0.9629629629629629,0.997398091934085,0.07025151777970512,3301.0,752,True,0.8136615303048239,0.7888515496013413,0.7669961225267659,0.7727493114961504,0.020655970297150775
2136,-61.0,1.0,-47.0,1.952063120718315,5.275241077282387,9.450616266625971,89.31414781901542,1.5297718749165987,0.7646706397315969,0.9893653479072725,0.35759665608417496,713.0,-5.21481737948349,0.060160647793166495,3.342845076814508,285.0,429.0,0.0,0.9803921568627451,0.0014005602240896309,0.9873949579831933,106.0,206.0,47.71758562214941,1.0,3.609634957532444,-0.08274894810659186,0.0,0.6031746031746031,0.9649859943977591,0.08823529411764706,-31324.0,-1591,True,-0.1418828477669755,-0.06683398154837204,0.16773890606205477,0.4589803872719569,0.0321611350042777
2137,-12.0,60.0,34.5,-0.7250329846844007,-0.3129918366706527,16.242001266058992,263.8026051266619,1.5843118863315655,0.9805587160524689,1.012506183818076,0.12886055576700367,1383.0,-1.6953508059236544,0.756511312982919,3.9987366927412316,874.0,510.0,0.4559248554913295,0.10332369942196531,0.45809248554913296,0.10404624277456642,310.0,480.0,40.930345236687565,1.0,5.0232175961494905,0.0368763557483731,0.000723589001447178,0.9863013698630136,0.9992774566473989,0.052745664739884394,42038.0,1764,True,0.660898756208115,0.5584098476312025,0.4008114018335354,0.22797664350855118,0.035741829453853076
2138,-152.0,8.0,-58.0,-0.12870215213168676,-1.504695524008665,50.90438932273107,2591.2568523201767,1.6474164368495816,0.8711692217751273,1.0156542621499114,0.03679882188750065,2570.0,-1.1597544829274955,0.929523238864782,4.391511700401935,1397.0,1174.0,0.9159859976662778,0.49047063399455465,0.9163749513807857,0.4908595877090626,860.0,1121.0,147.25852872988008,1.0,5.713848294133647,-0.008560311284046693,0.0,0.9875776397515528,0.999222092570984,0.06262154803578374,-174784.0,-11448,True,0.859046137212221,0.7730988001332102,0.6723230802387008,0.5597081389943173,0.03618403945052823
2139,-113.0,6.0,-29.0,-0.6232153537937718,-1.0495813331149724,34.80597192750379,1211.4556818181818,1.7010733983614532,0.6709244580466992,1.0004008654724907,0.049372150872775994,704.0,0.37940871363278045,0.887132064986831,4.077254066276011,456.0,249.0,0.009929078014184398,0.9872340425531915,0.01134751773049647,0.9886524822695035,417.0,232.0,51.08585493841956,1.0,4.71181956543584,-0.1590909090909091,-0.001422475106685633,0.6583333333333333,0.9418439716312057,0.1702127659574468,-29649.0,-3780,True,0.8302657585192283,0.8254854362526827,0.7700482737796839,0.6826303465033667,0.014849430205775265
2140,-90.0,115.0,43.0,-0.21173266332844942,-1.5896840965942254,67.58740944910552,4568.057916041038,1.6073163784418198,0.708824408793591,1.0122484031996173,0.022759475427406962,3206.0,0.3290341695376629,0.9710962546354831,4.249534443348956,1644.0,1563.0,0.987215466167758,0.24165887121920798,1.0,0.2931088244465232,1643.0,1562.0,-1.2183118553229817,1.0,6.349336943927209,0.035558328134747345,0.00031201248049921997,0.941747572815534,0.9962581852198317,0.06423448705955721,58911.0,2238,True,0.9500154070398806,0.9214616225317427,0.8916528702105612,0.8593797856240261,0.027761671835915984
2141,-1.0,158.0,98.0,-0.720301384469677,0.35238093571455026,32.618455666951505,1063.9636500968807,1.6039976704809762,0.9093507516630464,1.0189134113783391,0.06592323593171781,1161.0,-3.163532806278037,0.7217157407643793,4.235190517050204,608.0,554.0,0.39328743545611017,0.0,0.39414802065404475,0.002581755593803803,435.0,334.0,121.41163915768004,1.0,4.716855815219353,0.0921619293712317,-0.0008620689655172414,0.8625,0.9810671256454389,0.13769363166953527,108701.0,11762,True,0.5288141852219286,0.31276118803388997,0.018094380662652447,-0.3320163137335376,0.030546008076584055
